Count,"Tradelist Count",Name,Edition,"Card Number",Condition,Foil,Signed,"Artist Proof","Altered Art",Misprint,Promo,Textless,"My Price"
1,,"Arcbound Ravager","Secret Lair Drop Series",56,,foil,,,,,,,26.40
1,,"Darksteel Colossus","Secret Lair Drop Series",57,,foil,,,,,,,9.60
1,,"Walking Ballista","Secret Lair Drop Series",58,,foil,,,,,,,29.02
1,,"Lightning Bolt (83)","Secret Lair Drop Series",83,,foil,,,,,,,7.95
1,,"Lightning Bolt (84)","Secret Lair Drop Series",84,,foil,,,,,,,7.90
1,,"Lightning Bolt (85)","Secret Lair Drop Series",85,,foil,,,,,,,6.10
1,,"Lightning Bolt (86)","Secret Lair Drop Series",86,,foil,,,,,,,7.45
1,,"Swan Song","Secret Lair Drop Series",91,,,,,,,,,17.49
1,,"Birds of Paradise","Secret Lair Drop Series",92,,,,,,,,,20.49
2,,"Gilded Goose","Secret Lair Drop Series",93,,,,,,,,,14.55
1,,"Baleful Strix","Secret Lair Drop Series",94,,,,,,,,,8.19
1,,Dovescape,"Secret Lair Drop Series",95,,,,,,,,,2.19
2,,"Oran-Rief Ooze","Zendikar Rising",198,,foil,,,,,,,0.21
2,,"Nissa of Shadowed Boughs (Borderless)","Zendikar Rising Variants",283,,,,,,,,,3.02
3,,"Felidar Retreat (Showcase)","Zendikar Rising Variants",292,,,,,,,,,1.47
1,,"Amoeboid Changeling","The List",44,,,,,,,,,0.75
1,,"Golgari Thug","The List",98,,,,,,,,,1.12
1,,"Doran, the Siege Tower","The List",206,,,,,,,,,3.68
3,,"Doomed Traveler","Commander Legends",19,,,,,,,,,0.20
1,,"Loxodon Warhammer","Commander Legends Decks",465,,,,,,,,,0.52
1,,"Daryl, Hunter of Walkers","Secret Lair Drop Series",144,,foil,,,,,,,4.60
1,,"Collected Company","Secret Lair Drop Series",166,,foil,,,,,,,21.18
2,,"Axgard Braggart",Kaldheim,1,,,,,,,,,0.16
2,,"Battershield Warrior",Kaldheim,2,,,,,,,,,0.23
3,,"Battlefield Raptor",Kaldheim,3,,,,,,,,,0.20
2,,"Beskir Shieldmate",Kaldheim,4,,,,,,,,,0.18
2,,"Bound in Gold",Kaldheim,5,,,,,,,,,0.19
3,,"Clarion Spirit",Kaldheim,6,,,,,,,,,0.25
1,,"Codespell Cleric",Kaldheim,7,,,,,,,,,0.19
1,,"Divine Gambit",Kaldheim,8,,,,,,,,,0.25
1,,Doomskar,Kaldheim,9,,,,,,,,,2.09
1,,"Doomskar Oracle",Kaldheim,10,,,,,,,,,0.20
2,,"Giant Ox",Kaldheim,11,,,,,,,,,0.20
1,,"Glorious Protector",Kaldheim,12,,,,,,,,,0.75
2,,"Gods' Hall Guardian",Kaldheim,13,,,,,,,,,0.16
3,,"Goldmaw Champion",Kaldheim,14,,,,,,,,,0.17
1,,"Goldmaw Champion",Kaldheim,14,,foil,,,,,,,0.04
1,,"Invoke the Divine",Kaldheim,16,,,,,,,,,0.20
2,,"Iron Verdict",Kaldheim,17,,,,,,,,,0.20
1,,"Kaya's Onslaught",Kaldheim,18,,,,,,,,,0.25
1,,"Kaya's Onslaught",Kaldheim,18,,foil,,,,,,,0.09
3,,"Master Skald",Kaldheim,19,,,,,,,,,0.17
1,,"Rally the Ranks",Kaldheim,20,,,,,,,,,0.50
1,,"Reidane, God of the Worthy // Valkmira, Protector's Shield",Kaldheim,21,,,,,,,,,1.06
1,,"Resplendent Marshal",Kaldheim,22,,,,,,,,,1.33
3,,Revitalize,Kaldheim,23,,,,,,,,,0.20
1,,"Righteous Valkyrie",Kaldheim,24,,,,,,,,,3.09
1,,"Rune of Sustenance",Kaldheim,25,,,,,,,,,0.25
1,,"Runeforge Champion",Kaldheim,26,,foil,,,,,,,0.18
1,,"Search for Glory",Kaldheim,27,,,,,,,,,0.78
1,,"Shepherd of the Cosmos",Kaldheim,28,,,,,,,,,0.25
1,,"Shepherd of the Cosmos",Kaldheim,28,,foil,,,,,,,0.24
1,,"Sigrid, God-Favored",Kaldheim,29,,,,,,,,,0.47
1,,"Spectral Steel",Kaldheim,30,,,,,,,,,0.24
2,,"Stalwart Valkyrie",Kaldheim,31,,,,,,,,,0.19
2,,"Starnheim Courser",Kaldheim,32,,,,,,,,,0.21
2,,"Story Seeker",Kaldheim,34,,,,,,,,,0.18
4,,"Usher of the Fallen",Kaldheim,35,,,,,,,,,0.25
1,,"Valkyrie's Sword",Kaldheim,36,,,,,,,,,0.25
2,,"Valor of the Worthy",Kaldheim,37,,,,,,,,,0.17
3,,"Warhorn Blast",Kaldheim,38,,,,,,,,,0.17
2,,"Wings of the Cosmos",Kaldheim,39,,,,,,,,,0.19
1,,"Alrund, God of the Cosmos // Hakka, Whispering Raven",Kaldheim,40,,,,,,,,,1.49
1,,"Alrund's Epiphany",Kaldheim,41,,,,,,,,,8.00
1,,Annul,Kaldheim,42,,,,,,,,,0.20
1,,"Ascendant Spirit",Kaldheim,43,,,,,,,,,0.50
3,,"Augury Raven",Kaldheim,44,,,,,,,,,0.19
1,,"Avalanche Caller",Kaldheim,45,,,,,,,,,0.24
3,,"Behold the Multiverse",Kaldheim,46,,,,,,,,,0.25
3,,"Berg Strider",Kaldheim,47,,,,,,,,,0.17
3,,"Bind the Monster",Kaldheim,48,,,,,,,,,0.20
2,,"Brinebarrow Intruder",Kaldheim,49,,,,,,,,,0.15
1,,"Cosima, God of the Voyage // The Omenkeel",Kaldheim,50,,,,,,,,,0.90
1,,"Cosmos Charger",Kaldheim,51,,,,,,,,,0.39
1,,"Cyclone Summoner",Kaldheim,52,,,,,,,,,0.35
2,,"Depart the Realm",Kaldheim,53,,,,,,,,,0.20
3,,"Disdainful Stroke",Kaldheim,54,,,,,,,,,0.20
3,,"Draugr Thought-Thief",Kaldheim,55,,,,,,,,,0.18
1,,"Frost Augur",Kaldheim,56,,,,,,,,,0.25
2,,"Frostpeak Yeti",Kaldheim,57,,,,,,,,,0.18
1,,"Frostpyre Arcanist",Kaldheim,58,,,,,,,,,0.24
1,,"Giant's Amulet",Kaldheim,59,,,,,,,,,0.25
1,,"Glimpse the Cosmos",Kaldheim,60,,,,,,,,,0.25
1,,"Graven Lore",Kaldheim,61,,,,,,,,,0.39
1,,"Icebind Pillar",Kaldheim,62,,,,,,,,,0.24
1,,"Icebreaker Kraken",Kaldheim,63,,,,,,,,,0.40
1,,"Inga Rune-Eyes",Kaldheim,64,,,,,,,,,0.24
2,,"Karfell Harbinger",Kaldheim,65,,,,,,,,,0.18
2,,"Littjara Kinseekers",Kaldheim,66,,,,,,,,,0.17
2,,"Mists of Littjara",Kaldheim,67,,,,,,,,,0.17
2,,Mistwalker,Kaldheim,68,,,,,,,,,0.17
1,,"Mystic Reflection",Kaldheim,69,,,,,,,,,3.26
1,,"Pilfering Hawk",Kaldheim,71,,,,,,,,,0.17
2,,Ravenform,Kaldheim,72,,,,,,,,,0.30
1,,"Reflections of Littjara",Kaldheim,73,,,,,,,,,1.17
2,,"Run Ashore",Kaldheim,74,,,,,,,,,0.19
1,,"Rune of Flight",Kaldheim,75,,,,,,,,,0.25
1,,"Saw It Coming",Kaldheim,76,,,,,,,,,0.66
1,,"Strategic Planning",Kaldheim,77,,,,,,,,,0.19
5,,"Undersea Invader",Kaldheim,78,,,,,,,,,0.18
1,,"Undersea Invader",Kaldheim,78,,foil,,,,,,,0.10
1,,"Blood on the Snow",Kaldheim,79,,,,,,,,,0.50
1,,"Bloodsky Berserker",Kaldheim,80,,,,,,,,,0.25
1,,"Crippling Fear",Kaldheim,82,,,,,,,,,0.50
3,,"Deathknell Berserker",Kaldheim,83,,,,,,,,,0.17
3,,"Demonic Gifts",Kaldheim,84,,,,,,,,,0.20
3,,"Dogged Pursuit",Kaldheim,85,,,,,,,,,0.20
1,,"Draugr Necromancer",Kaldheim,86,,,,,,,,,0.51
1,,"Draugr Recruiter",Kaldheim,87,,,,,,,,,0.19
1,,"Draugr's Helm",Kaldheim,88,,,,,,,,,0.25
2,,"Dread Rider",Kaldheim,89,,,,,,,,,0.20
1,,"Dream Devourer",Kaldheim,90,,foil,,,,,,,0.82
3,,Duskwielder,Kaldheim,91,,,,,,,,,0.18
1,,"Egon, God of Death // Throne of Death",Kaldheim,92,,,,,,,,,0.57
1,,"Elderfang Disciple",Kaldheim,93,,,,,,,,,0.20
1,,"Eradicator Valkyrie",Kaldheim,94,,foil,,,,,,,3.18
2,,"Feed the Serpent",Kaldheim,95,,,,,,,,,0.19
1,,"Feed the Serpent",Kaldheim,95,,foil,,,,,,,0.09
2,,"Grim Draugr",Kaldheim,96,,,,,,,,,0.19
1,,"Hailstorm Valkyrie",Kaldheim,97,,,,,,,,,0.23
1,,"Haunting Voyage",Kaldheim,98,,,,,,,,,3.33
3,,"Infernal Pet",Kaldheim,99,,,,,,,,,0.19
2,,"Jarl of the Forsaken",Kaldheim,100,,,,,,,,,0.20
1,,"Jarl of the Forsaken",Kaldheim,100,,foil,,,,,,,0.06
3,,"Karfell Kennel-Master",Kaldheim,101,,,,,,,,,0.18
2,,"Koma's Faithful",Kaldheim,102,,,,,,,,,0.19
1,,"Poison the Cup",Kaldheim,103,,,,,,,,,0.25
3,,"Priest of the Haunted Edge",Kaldheim,104,,,,,,,,,0.19
3,,"Raise the Draugr",Kaldheim,105,,,,,,,,,0.20
1,,"Return Upon the Tide",Kaldheim,106,,,,,,,,,0.25
1,,"Rise of the Dread Marn",Kaldheim,107,,,,,,,,,1.06
1,,"Rune of Mortality",Kaldheim,108,,,,,,,,,0.25
1,,"Skemfar Avenger",Kaldheim,109,,,,,,,,,0.50
1,,"Skemfar Shadowsage",Kaldheim,110,,,,,,,,,0.25
3,,"Skull Raid",Kaldheim,111,,,,,,,,,0.20
1,,"Tergrid's Shadow",Kaldheim,113,,,,,,,,,0.25
1,,"Varragoth, Bloodsky Sire",Kaldheim,115,,,,,,,,,2.65
1,,"Vengeful Reaper",Kaldheim,116,,,,,,,,,0.25
3,,"Village Rites",Kaldheim,117,,,,,,,,,0.25
3,,"Weigh Down",Kaldheim,118,,,,,,,,,0.18
1,,"Weigh Down",Kaldheim,118,,foil,,,,,,,0.04
2,,Withercrown,Kaldheim,119,,,,,,,,,0.20
1,,"Axgard Cavalry",Kaldheim,121,,,,,,,,,0.19
2,,"Basalt Ravager",Kaldheim,122,,,,,,,,,0.25
1,,"Birgi, God of Storytelling // Harnfel, Horn of Bounty",Kaldheim,123,,,,,,,,,5.96
3,,"Breakneck Berserker",Kaldheim,124,,,,,,,,,0.18
1,,"Calamity Bearer",Kaldheim,125,,,,,,,,,0.45
2,,"Cinderheart Giant",Kaldheim,126,,,,,,,,,0.18
3,,"Craven Hulk",Kaldheim,127,,,,,,,,,0.17
1,,"Crush the Weak",Kaldheim,128,,,,,,,,,0.25
2,,"Demon Bolt",Kaldheim,129,,,,,,,,,0.20
1,,"Doomskar Titan",Kaldheim,130,,,,,,,,,0.24
1,,"Dragonkin Berserker",Kaldheim,131,,,,,,,,,0.42
1,,"Dual Strike",Kaldheim,132,,,,,,,,,0.25
2,,"Dwarven Hammer",Kaldheim,133,,,,,,,,,0.24
3,,"Dwarven Reinforcements",Kaldheim,134,,,,,,,,,0.18
1,,"Dwarven Reinforcements",Kaldheim,134,,foil,,,,,,,0.07
1,,"Fearless Liberator",Kaldheim,135,,,,,,,,,0.25
2,,"Fearless Pup",Kaldheim,136,,,,,,,,,0.18
1,,"Frenzied Raider",Kaldheim,137,,,,,,,,,0.23
4,,"Frost Bite",Kaldheim,138,,,,,,,,,0.20
2,,"Hagi Mob",Kaldheim,140,,,,,,,,,0.15
2,,"Immersturm Raider",Kaldheim,141,,,,,,,,,0.18
1,,"Magda, Brazen Outlaw",Kaldheim,142,,foil,,,,,,,1.15
2,,"Open the Omenpaths",Kaldheim,143,,,,,,,,,0.19
1,,"Provoke the Trolls",Kaldheim,144,,,,,,,,,0.20
1,,"Reckless Crew",Kaldheim,146,,,,,,,,,0.30
3,,"Run Amok",Kaldheim,147,,,,,,,,,0.18
1,,"Rune of Speed",Kaldheim,148,,,,,,,,,0.25
3,,"Seize the Spoils",Kaldheim,149,,,,,,,,,0.20
2,,"Shackles of Treachery",Kaldheim,150,,,,,,,,,0.18
1,,"Smashing Success",Kaldheim,151,,,,,,,,,0.18
2,,Squash,Kaldheim,152,,,,,,,,,0.18
2,,"Tormentor's Helm",Kaldheim,155,,,,,,,,,0.20
1,,"Tundra Fumarole",Kaldheim,156,,,,,,,,,0.35
2,,"Tuskeri Firewalker",Kaldheim,157,,,,,,,,,0.18
2,,"Vault Robber",Kaldheim,158,,,,,,,,,0.19
2,,Arachnoform,Kaldheim,159,,,,,,,,,0.19
1,,"Battle Mammoth",Kaldheim,160,,,,,,,,,1.46
1,,"Blessing of Frost",Kaldheim,161,,,,,,,,,0.34
1,,"Blizzard Brawl",Kaldheim,162,,,,,,,,,0.25
1,,"Boreal Outrider",Kaldheim,163,,,,,,,,,0.23
2,,"Broken Wings",Kaldheim,164,,,,,,,,,0.20
1,,"Broken Wings",Kaldheim,164,,foil,,,,,,,0.04
2,,"Elderleaf Mentor",Kaldheim,165,,,,,,,,,0.19
1,,"Elven Bow",Kaldheim,166,,,,,,,,,0.24
2,,"Elvish Warmaster",Kaldheim,167,,,,,,,,,3.05
1,,"Esika's Chariot",Kaldheim,169,,,,,,,,,0.80
1,,"Fynn, the Fangbearer",Kaldheim,170,,,,,,,,,0.40
3,,"Glittering Frost",Kaldheim,171,,,,,,,,,0.19
1,,"Gnottvold Recluse",Kaldheim,172,,,,,,,,,0.19
4,,"Grizzled Outrider",Kaldheim,173,,,,,,,,,0.17
1,,"Grizzled Outrider",Kaldheim,173,,foil,,,,,,,0.02
3,,"Guardian Gladewalker",Kaldheim,174,,,,,,,,,0.18
2,,"Horizon Seeker",Kaldheim,175,,,,,,,,,0.18
3,,"Icehide Troll",Kaldheim,176,,,,,,,,,0.17
1,,"In Search of Greatness",Kaldheim,177,,foil,,,,,,,0.97
3,,"Jaspera Sentinel",Kaldheim,178,,,,,,,,,0.21
1,,"Jorn, God of Winter // Kaldring, the Rimestaff",Kaldheim,179,,,,,,,,,0.76
1,,"King Harald's Revenge",Kaldheim,180,,,,,,,,,0.18
1,,"Kolvori, God of Kinship // The Ringhart Crest",Kaldheim,181,,,,,,,,,0.50
1,,"Littjara Glade-Warden",Kaldheim,182,,,,,,,,,0.23
2,,"Mammoth Growth",Kaldheim,183,,,,,,,,,0.18
2,,"Masked Vandal",Kaldheim,184,,,,,,,,,0.25
1,,"Old-Growth Troll",Kaldheim,185,,,,,,,,,0.50
1,,"Path to the World Tree",Kaldheim,186,,,,,,,,,0.25
2,,"Ravenous Lindwurm",Kaldheim,187,,,,,,,,,0.19
1,,Realmwalker,Kaldheim,188,,,,,,,,,4.06
1,,"Rootless Yew",Kaldheim,189,,,,,,,,,0.23
1,,"Rootless Yew",Kaldheim,189,,foil,,,,,,,0.11
2,,"Roots of Wisdom",Kaldheim,190,,,,,,,,,0.19
1,,"Roots of Wisdom",Kaldheim,190,,foil,,,,,,,0.10
1,,"Rune of Might",Kaldheim,191,,,,,,,,,0.25
4,,"Sarulf's Packmate",Kaldheim,192,,,,,,,,,0.22
2,,"Sculptor of Winter",Kaldheim,193,,,,,,,,,0.19
5,,"Snakeskin Veil",Kaldheim,194,,,,,,,,,0.22
2,,"Spirit of the Aldergard",Kaldheim,195,,,,,,,,,0.23
1,,"Struggle for Skemfar",Kaldheim,196,,,,,,,,,0.18
1,,"Toski, Bearer of Secrets",Kaldheim,197,,foil,,,,,,,8.47
1,,"Aegar, the Freezing Flame",Kaldheim,200,,,,,,,,,0.25
1,,"Arni Slays the Troll",Kaldheim,201,,,,,,,,,0.25
1,,"Ascent of the Worthy",Kaldheim,202,,,,,,,,,0.25
4,,"Battle for Bretagard",Kaldheim,203,,,,,,,,,0.35
1,,"Battle of Frost and Fire",Kaldheim,204,,,,,,,,,0.35
1,,"The Bears of Littjara",Kaldheim,205,,,,,,,,,0.35
1,,"Binding the Old Gods",Kaldheim,206,,,,,,,,,0.58
1,,"Binding the Old Gods",Kaldheim,206,,foil,,,,,,,1.47
1,,"The Bloodsky Massacre",Kaldheim,207,,,,,,,,,0.33
3,,"Fall of the Impostor",Kaldheim,208,,,,,,,,,0.24
1,,"Firja, Judge of Valor",Kaldheim,209,,,,,,,,,0.25
1,,"Firja's Retribution",Kaldheim,210,,,,,,,,,0.50
1,,"Forging the Tyrite Sword",Kaldheim,211,,,,,,,,,0.25
1,,"Harald, King of Skemfar",Kaldheim,212,,,,,,,,,0.25
1,,"Harald Unites the Elves",Kaldheim,213,,foil,,,,,,,0.33
1,,"Immersturm Predator",Kaldheim,214,,,,,,,,,0.50
1,,"Invasion of the Giants",Kaldheim,215,,,,,,,,,0.25
2,,"Kardur, Doomscourge",Kaldheim,216,,,,,,,,,0.25
1,,"Kardur's Vicious Return",Kaldheim,217,,,,,,,,,0.25
1,,"King Narfi's Betrayal",Kaldheim,219,,,,,,,,,0.35
1,,"Koll, the Forgemaster",Kaldheim,220,,,,,,,,,0.25
1,,"Maja, Bretagard Protector",Kaldheim,222,,,,,,,,,0.25
1,,"Moritte of the Frost",Kaldheim,223,,,,,,,,,0.25
1,,"Narfi, Betrayer King",Kaldheim,224,,foil,,,,,,,0.18
1,,"Niko Aris",Kaldheim,225,,,,,,,,,1.39
1,,"Niko Defies Destiny",Kaldheim,226,,,,,,,,,0.24
1,,"The Raven's Warning",Kaldheim,227,,,,,,,,,0.40
1,,"Sarulf, Realm Eater",Kaldheim,228,,foil,,,,,,,0.23
1,,"Showdown of the Skalds",Kaldheim,229,,,,,,,,,0.72
1,,"Svella, Ice Shaper",Kaldheim,230,,,,,,,,,0.25
1,,"The Three Seasons",Kaldheim,231,,,,,,,,,0.25
1,,"The Trickster-God's Heist",Kaldheim,232,,,,,,,,,0.25
1,,"Vega, the Watcher",Kaldheim,233,,,,,,,,,0.25
1,,"Waking the Trolls",Kaldheim,234,,,,,,,,,0.33
1,,"Bloodline Pretender",Kaldheim,235,,,,,,,,,0.31
1,,"Colossal Plow",Kaldheim,236,,,,,,,,,0.25
1,,"Cosmos Elixir",Kaldheim,237,,foil,,,,,,,1.37
2,,"Funeral Longboat",Kaldheim,238,,,,,,,,,0.20
4,,"Goldvein Pick",Kaldheim,239,,,,,,,,,0.21
1,,"Pyre of Heroes",Kaldheim,241,,,,,,,,,1.12
2,,"Raiders' Karve",Kaldheim,242,,,,,,,,,0.18
2,,"Raven Wings",Kaldheim,243,,,,,,,,,0.18
1,,"Replicating Ring",Kaldheim,244,,,,,,,,,0.46
1,,"Replicating Ring",Kaldheim,244,,foil,,,,,,,1.11
2,,"Runed Crown",Kaldheim,245,,,,,,,,,0.24
2,,"Scorn Effigy",Kaldheim,246,,,,,,,,,0.20
1,,"Weathered Runestone",Kaldheim,247,,,,,,,,,0.35
1,,"Alpine Meadow",Kaldheim,248,,,,,,,,,0.35
2,,"Arctic Treeline",Kaldheim,249,,,,,,,,,0.44
1,,"Axgard Armory",Kaldheim,250,,,,,,,,,0.25
1,,"Barkchannel Pathway // Tidechannel Pathway",Kaldheim,251,,foil,,,,,,,5.54
1,,"Bretagard Stronghold",Kaldheim,253,,foil,,,,,,,0.16
1,,"Darkbore Pathway // Slitherbore Pathway",Kaldheim,254,,,,,,,,,8.80
1,,"Faceless Haven",Kaldheim,255,,,,,,,,,3.21
1,,"Gates of Istfell",Kaldheim,256,,,,,,,,,0.25
1,,"Glacial Floodplain",Kaldheim,257,,,,,,,,,0.33
1,,"Gnottvold Slumbermound",Kaldheim,258,,,,,,,,,0.25
2,,"Great Hall of Starnheim",Kaldheim,259,,,,,,,,,0.25
1,,"Highland Forest",Kaldheim,261,,,,,,,,,0.45
1,,"Ice Tunnel",Kaldheim,262,,,,,,,,,0.87
2,,"Immersturm Skullcairn",Kaldheim,263,,,,,,,,,0.25
1,,"Littjara Mirrorlake",Kaldheim,264,,,,,,,,,0.25
1,,"Port of Karfell",Kaldheim,265,,,,,,,,,0.25
1,,"Rimewood Falls",Kaldheim,266,,,,,,,,,1.16
3,,"Shimmerdrift Vale",Kaldheim,267,,,,,,,,,0.23
1,,"Skemfar Elderhall",Kaldheim,268,,,,,,,,,0.25
1,,"Snowfield Sinkhole",Kaldheim,269,,,,,,,,,0.45
1,,"Sulfurous Mire",Kaldheim,270,,,,,,,,,0.40
1,,"Surtland Frostpyre",Kaldheim,271,,,,,,,,,0.25
1,,"Tyrite Sanctum",Kaldheim,272,,,,,,,,,0.76
1,,"Volatile Fjord",Kaldheim,273,,,,,,,,,0.50
1,,"Volatile Fjord",Kaldheim,273,,foil,,,,,,,0.74
1,,"Woodland Chasm",Kaldheim,274,,,,,,,,,0.81
1,,"The World Tree",Kaldheim,275,,,,,,,,,4.09
2,,"Snow-Covered Plains",Kaldheim,276,,,,,,,,,0.41
1,,"Snow-Covered Plains",Kaldheim,277,,,,,,,,,0.42
1,,"Snow-Covered Plains",Kaldheim,277,,foil,,,,,,,0.28
1,,"Snow-Covered Island",Kaldheim,278,,,,,,,,,1.25
1,,"Snow-Covered Island",Kaldheim,279,,,,,,,,,1.16
1,,"Snow-Covered Swamp",Kaldheim,280,,,,,,,,,0.94
1,,"Snow-Covered Swamp",Kaldheim,281,,,,,,,,,1.00
1,,"Snow-Covered Mountain",Kaldheim,282,,,,,,,,,0.86
1,,"Snow-Covered Mountain",Kaldheim,283,,,,,,,,,0.81
1,,"Snow-Covered Mountain",Kaldheim,283,,foil,,,,,,,0.66
1,,"Snow-Covered Forest",Kaldheim,284,,foil,,,,,,,0.95
1,,"Snow-Covered Forest",Kaldheim,285,,,,,,,,,0.92
1,,"Kaya the Inexorable (Borderless)","Kaldheim Variants",288,,,,,,,,,4.52
1,,"Halvar, God of Battle // Sword of the Realms (Showcase)","Kaldheim Variants",299,,,,,,,,,8.00
1,,"Sigrid, God-Favored (Showcase)","Kaldheim Variants",301,,,,,,,,,0.50
1,,"Esika, God of the Tree // The Prismatic Bridge (Showcase)","Kaldheim Variants",314,,,,,,,,,10.00
2,,"Esika's Chariot (Showcase)","Kaldheim Variants",315,,,,,,,,,0.78
1,,"Fynn, the Fangbearer (Showcase)","Kaldheim Variants",316,,,,,,,,,0.33
1,,"Fynn, the Fangbearer (Showcase)","Kaldheim Variants",316,,foil,,,,,,,0.17
1,,"Kolvori, God of Kinship // The Ringhart Crest (Showcase)","Kaldheim Variants",318,,,,,,,,,0.71
1,,"Aegar, the Freezing Flame (Showcase)","Kaldheim Variants",321,,foil,,,,,,,0.13
1,,"Firja, Judge of Valor (Showcase)","Kaldheim Variants",322,,foil,,,,,,,0.15
1,,"Harald, King of Skemfar (Showcase)","Kaldheim Variants",323,,,,,,,,,0.25
1,,"Kardur, Doomscourge (Showcase)","Kaldheim Variants",324,,foil,,,,,,,0.23
1,,"Maja, Bretagard Protector (Showcase)","Kaldheim Variants",327,,,,,,,,,0.25
2,,"Moritte of the Frost (Showcase)","Kaldheim Variants",328,,,,,,,,,0.35
1,,"Narfi, Betrayer King (Showcase)","Kaldheim Variants",329,,,,,,,,,0.35
1,,"Svella, Ice Shaper (Showcase)","Kaldheim Variants",331,,,,,,,,,0.26
1,,"Vega, the Watcher (Showcase)","Kaldheim Variants",332,,,,,,,,,0.25
1,,"Search for Glory (Extended Art)","Kaldheim Variants",340,,foil,,,,,,,1.31
1,,"Cosmos Charger (Extended Art)","Kaldheim Variants",342,,,,,,,,,0.57
1,,"Tundra Fumarole (Extended Art)","Kaldheim Variants",361,,,,,,,,,0.50
1,,"Elvish Warmaster (Extended Art)","Kaldheim Variants",363,,,,,,,,,4.17
1,,"Elvish Warmaster (Extended Art)","Kaldheim Variants",363,,foil,,,,,,,6.18
1,,"Old-Growth Troll (Extended Art)","Kaldheim Variants",365,,,,,,,,,0.99
1,,"Faceless Haven (Extended Art)","Kaldheim Variants",371,,foil,,,,,,,5.12
1,,"Valkyrie Harbinger","Kaldheim Variants",374,,,,,,,,,2.30
2,,Realmwalker,"Buy-a-Box Promos",59,,foil,,,,,,,4.43
1,,"Usher of the Fallen","Promo Pack: Kaldheim",1,,,,,,,,,0.50
1,,"Strategic Planning","Promo Pack: Kaldheim",2,,,,,,,,,0.41
1,,"Poison the Cup","Promo Pack: Kaldheim",3,,,,,,,,,0.59
1,,"Frost Bite","Promo Pack: Kaldheim",4,,,,,,,,,0.51
1,,"Masked Vandal","Promo Pack: Kaldheim",5,,,,,,,,,1.00
4,,"Heartwood Storyteller","Time Spiral Remastered",209,,,,,,,,,1.00
1,,Tarmogoyf,"Time Spiral Remastered",235,,,,,,,,,32.49
1,,"Dryad Arbor","Time Spiral Remastered",277,,,,,,,,,4.48
1,,"Primeval Titan","Secret Lair Drop Series",221,,,,,,,,,20.00
1,,"Academic Probation","Strixhaven: School of Mages",7,,,,,,,,,0.30
1,,"Beaming Defiance","Strixhaven: School of Mages",9,,,,,,,,,0.19
1,,"Clever Lumimancer","Strixhaven: School of Mages",10,,,,,,,,,0.94
1,,"Combat Professor","Strixhaven: School of Mages",11,,,,,,,,,0.19
1,,"Combat Professor","Strixhaven: School of Mages",11,,foil,,,,,,,0.05
1,,"Defend the Campus","Strixhaven: School of Mages",12,,,,,,,,,0.19
1,,Expel,"Strixhaven: School of Mages",18,,,,,,,,,0.19
1,,Expel,"Strixhaven: School of Mages",18,,foil,,,,,,,0.08
1,,"Guiding Voice","Strixhaven: School of Mages",19,,foil,,,,,,,0.06
1,,"Pillardrop Rescuer","Strixhaven: School of Mages",23,,,,,,,,,0.19
1,,"Professor of Symbology","Strixhaven: School of Mages",24,,,,,,,,,0.25
1,,"Reduce to Memory","Strixhaven: School of Mages",25,,,,,,,,,0.25
1,,"Semester's End","Strixhaven: School of Mages",27,,,,,,,,,0.51
1,,"Stonebinder's Familiar","Strixhaven: School of Mages",31,,,,,,,,,0.25
1,,"Study Break","Strixhaven: School of Mages",34,,,,,,,,,0.20
1,,"Thunderous Orator","Strixhaven: School of Mages",35,,,,,,,,,0.25
1,,"Mentor's Guidance","Strixhaven: School of Mages",46,,,,,,,,,0.25
1,,"Crushing Disappointment","Strixhaven: School of Mages",68,,foil,,,,,,,0.03
1,,"Go Blank","Strixhaven: School of Mages",72,,,,,,,,,0.25
1,,"Mage Hunter","Strixhaven: School of Mages",76,,foil,,,,,,,0.08
1,,"Professor Onyx","Strixhaven: School of Mages",83,,,,,,,,,11.04
1,,"Ardent Dustspeaker","Strixhaven: School of Mages",92,,,,,,,,,0.25
1,,"Conspiracy Theorist","Strixhaven: School of Mages",94,,,,,,,,,0.51
1,,"Fervent Mastery","Strixhaven: School of Mages",101,,,,,,,,,0.38
1,,"Accomplished Alchemist","Strixhaven: School of Mages",119,,,,,,,,,0.50
1,,"Fortifying Draught","Strixhaven: School of Mages",132,,,,,,,,,0.25
1,,"Overgrown Arch","Strixhaven: School of Mages",139,,,,,,,,,0.25
1,,"Flamescroll Celebrant // Revel in Silence","Strixhaven: School of Mages",150,,,,,,,,,0.45
1,,"Kianne, Dean of Substance // Imbraham, Dean of Theory","Strixhaven: School of Mages",152,,,,,,,,,0.38
1,,"Pestilent Cauldron // Restorative Burst","Strixhaven: School of Mages",154,,,,,,,,,0.39
1,,"Rowan, Scholar of Sparks // Will, Scholar of Frost","Strixhaven: School of Mages",156,,,,,,,,,4.18
1,,Biomathematician,"Strixhaven: School of Mages",164,,foil,,,,,,,0.03
1,,"Daemogoth Woe-Eater","Strixhaven: School of Mages",175,,foil,,,,,,,0.21
1,,"Decisive Denial","Strixhaven: School of Mages",177,,,,,,,,,0.29
1,,"Dina, Soul Steeper","Strixhaven: School of Mages",178,,foil,,,,,,,0.41
1,,"Fractal Summoning","Strixhaven: School of Mages",187,,foil,,,,,,,0.09
